mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
13	13	145/2	145/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	158						
13	13	291/4	291/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	159						
13	13	73	73	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	160						
13	13	293/4	293/4	0.75	5/16	5/16	Chord	2/2	1	1	3/16	1/8	3/2	161						
13	13	74	74	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	162						
13	13	72	72	3.0	0	0	Chord	2/2	1	2	3/4	1/2	3/2	163						
13	13	75	75	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	164						
13	13	151/2	151/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	165						
13	13	72	72	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	166						
13	13	73	73	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	167						
13	13	74	74	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	168						
14	14	76	76	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	169						
14	14	77	77	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	170						
14	14	78	78	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	171						
14	14	313/4	313/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	172						
14	14	157/2	157/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	173						
14	14	315/4	315/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	174						
14	14	79	79	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	175						
14	14	317/4	317/4	0.75	13/16	13/16	Chord	2/2	1	1	3/16	1/8	3/2	176						
14	14	76	76	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	177						
14	14	78	78	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	178						
14	14	79	79	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	179						
14	14	76	76	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	180						
14	14	78	78	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	181						
15	15	80	80	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	182						
15	15	82	82	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	183						
15	15	165/2	165/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	184						
15	15	83	83	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	185						
15	15	81	81	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	186						
15	15	83	83	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	187						
15	15	80	80	0.25	0	0	Chord	2/2	2	1	1/16	1/16	1	188						
15	15	321/4	321/4	0.25	1/16	1/16	Chord	2/2	2	1	1/16	1/16	1	189						
15	15	161/2	161/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16	1/16	1	190						
15	15	323/4	323/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16	1/16	1	191						
15	15	81	81	0.25	1/4	1/4	Chord	2/2	2	1	1/16	1/16	1	192						
15	15	325/4	325/4	0.75	5/16	5/16	Chord	2/2	2	1	3/16	1/8	3/2	193						
15	15	82	82	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	194						
15	15	83	83	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	195						
15	15	167/2	167/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	196						
15	15	80	80	4.0	0	0	Chord	2/2	2	2	1	1	1	197						
16	16	84	84	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	198						
16	16	85	85	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	199						
16	16	171/2	171/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	200						
16	16	86	86	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	201						
16	16	88	88	4.0	1	1	Chord	4/2	1	1	1	1	1	202						
16	16	84	84	4.0	0	0	Chord	4/2	1	2	1	1	1	203						
16	16	88	88	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	204						
16	16	90	90	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	205						
16	16	84	84	4.0	0	0	Chord	4/2	2	1	1	1	1	206						
16	16	88	88	4.0	1	1	Chord	4/2	2	1	1	1	1	207						
16	16	84	84	4.0	0	0	Chord	4/2	2	2	1	1	1	208						
16	16	88	88	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	209						
16	16	90	90	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	210						
17	17	93	93	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	211						
17	17	189/2	189/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	212						
17	17	379/4	379/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	213						
17	17	95	95	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	214	ornamentTrill					
17	17	383/4	383/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	215						
17	17	92	92	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	216						
17	17	94	94	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	217						
17	17	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	218						
17	17	92	92	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	219						
17	17	94	94	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	220						
18	18	96	96	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	221						
18	18	385/4	385/4	0.75	1/16	1/16	Chord	4/4	1	1	3/16	1/8	3/2	222						
18	18	97	97	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	223						
18	18	389/4	389/4	0.75	5/16	5/16	Chord	4/4	1	1	3/16	1/8	3/2	224						
18	18	98	98	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	225						
18	18	393/4	393/4	0.75	9/16	9/16	Chord	4/4	1	1	3/16	1/8	3/2	226						
18	18	99	99	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	227						
18	18	397/4	397/4	0.75	13/16	13/16	Chord	4/4	1	1	3/16	1/8	3/2	228						
18	18	96	96	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	229						
18	18	97	97	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	230						
18	18	99	99	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	231						
18	18	397/4	397/4	0.75	13/16	13/16	Chord	4/4	1	2	3/16	1/8	3/2	232						
18	18	96	96	4.0	0	0	Chord	4/4	2	2	1	1	1	233						
19	19	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	234						
19	19	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	235						
19	19	102	102	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	236						
19	19	409/4	409/4	0.75	9/16	9/16	Chord	4/4	1	1	3/16	1/8	3/2	237						
19	19	103	103	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	238						
19	19	413/4	413/4	0.75	13/16	13/16	Chord	4/4	1	1	3/16	1/8	3/2	239						
19	19	100	100	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	240						
19	19	401/4	401/4	0.75	1/16	1/16	Chord	4/4	1	2	3/16	1/8	3/2	241						
19	19	101	101	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	242						
19	19	405/4	405/4	0.75	5/16	5/16	Chord	4/4	1	2	3/16	1/8	3/2	243						
19	19	102	102	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	244						
19	19	100	100	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	245						
19	19	103	103	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	246						
20	20	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	247						
20	20	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	248						
20	20	106	106	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	249						
20	20	425/4	425/4	0.75	9/16	9/16	Chord	4/4	1	2	3/16	1/8	3/2	250						
20	20	107	107	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	251						
20	20	429/4	429/4	0.75	13/16	13/16	Chord	4/4	1	2	3/16	1/8	3/2	252						
20	20	104	104	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	253						
20	20	417/4	417/4	0.75	1/16	1/16	Chord	4/4	2	1	3/16	1/8	3/2	254						
20	20	105	105	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	255						
20	20	421/4	421/4	0.75	5/16	5/16	Chord	4/4	2	1	3/16	1/8	3/2	256						
20	20	106	106	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	257						
20	20	215/2	215/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	258						
20	20	104	104	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	259						
20	20	105	105	2.0	1/4	1/4	Chord	4/4	2	2	1/2	1/2	1	260						
20	20	107	107	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	261						
21	21	108	108	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	262						
21	21	433/4	433/4	0.75	1/16	1/16	Chord	4/4	1	2	3/16	1/8	3/2	263						
21	21	109	109	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	264						
21	21	437/4	437/4	0.75	5/16	5/16	Chord	4/4	1	2	3/16	1/8	3/2	265						
21	21	110	110	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	266						
21	21	441/4	441/4	0.75	9/16	9/16	Chord	4/4	1	2	3/16	1/8	3/2	267						
21	21	111	111	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	268						
21	21	445/4	445/4	0.75	13/16	13/16	Chord	4/4	1	2	3/16	1/8	3/2	269						
21	21	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	270						
21	21	109	109	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	271						
21	21	437/4	437/4	0.75	5/16	5/16	Chord	4/4	2	1	3/16	1/8	3/2	272						
21	21	110	110	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	273						
21	21	441/4	441/4	0.75	9/16	9/16	Chord	4/4	2	1	3/16	1/8	3/2	274						
21	21	111	111	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	275						
21	21	445/4	445/4	0.75	13/16	13/16	Chord	4/4	2	1	3/16	1/8	3/2	276						
21	21	108	108	4.0	0	0	Chord	4/4	2	2	1	1	1	277						
22	22	112	112	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	278						
22	22	449/4	449/4	0.75	1/16	1/16	Chord	4/4	1	1	3/16	1/8	3/2	279						
22	22	113	113	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	280						
22	22	453/4	453/4	0.75	5/16	5/16	Chord	4/4	1	1	3/16	1/8	3/2	281						
22	22	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	282						
22	22	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	283						
22	22	112	112	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	284						
22	22	114	114	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	285						
22	22	229/2	229/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	286						
22	22	115	115	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	287						
22	22	231/2	231/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	288						
22	22	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	289						
22	22	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	290						
22	22	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	291						
22	22	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	292						
22	22	112	112	4.0	0	0	Chord	4/4	2	2	1	1	1	293						
23	23	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	294						
23	23	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	295						
23	23	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	296						
23	23	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	297						
23	23	116	116	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	298						
23	23	117	117	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	299						
23	23	119	119	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	300						
23	23	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	301						
23	23	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	302						
23	23	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	303						
23	23	116	116	4.0	0	0	Chord	4/4	2	2	1	1	1	304						
24	24	120	120	0.0	0	0	Tempo	4/4	1	1	0					𝅗𝅥=20	40.0	𝅗𝅥	20.0	0.0
24	24	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	305						
24	24	120	120	4.0	0	0	Chord	4/4	1	2	1	1	1	306						
24	24	120	120	4.0	0	0	Chord	4/4	2	1	1	1	1	307						
24	24	120	120	4.0	0	0	Chord	4/4	2	2	1	1	1	308						
