mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
1	1	0	0	0.0	0	0	Tempo	4/2	1	1	0						𝅝=50	200.0	𝅝	50.0	0.0
1	1	0	0	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	0							
1	1	3	3	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	1							
1	1	4	4	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	2							
1	1	6	6	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	3							
1	1	7	7	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	4							
2	2	8	8	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	5							
2	2	10	10	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	6							
2	2	12	12	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	7							
2	2	13	13	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	8							
2	2	14	14	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	9							
2	2	15	15	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	10							
3	3	16	16	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	11							
3	3	18	18	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	12							
3	3	20	20	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	13							
3	3	22	22	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	14							
3	3	23	23	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	15							
4	4	24	24	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	16							
4	4	27	27	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	17							
4	4	28	28	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	18							
4	4	30	30	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	19							
4	4	31	31	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	20							
4	4	24	24	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	21							
4	4	25	25	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	22							
4	4	26	26	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	23							
4	4	27	27	0.5	3/4	3/4	Chord	4/2	1	2	1/8	1/8	1	24							
4	4	55/2	55/2	0.5	7/8	7/8	Chord	4/2	1	2	1/8	1/8	1	25							
4	4	28	28	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	26							
4	4	29	29	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	27							
4	4	30	30	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	28							
4	4	31	31	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	29							
5	5	32	32	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	30							
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	31							
5	5	36	36	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	32							
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	33							
5	5	38	38	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	34							
5	5	39	39	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	35							
5	5	32	32	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	36							
5	5	35	35	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	37							
5	5	36	36	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	38							
5	5	38	38	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	39							
5	5	39	39	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	40							
6	6	40	40	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	41							
6	6	42	42	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	42							
6	6	44	44	4.0	1	1	Chord	4/2	1	1	1	1	1	43							
6	6	40	40	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	44							
6	6	41	41	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	45							
6	6	43	43	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	46							
6	6	44	44	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	47							
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	48							
6	6	46	46	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	49							
6	6	47	47	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	50							
6	6	44	44	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	51							
6	6	47	47	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	52							
7	7	48	48	4.0	0	0	Chord	4/2	1	1	1	1	1	53							
7	7	52	52	4.0	1	1	Chord	4/2	1	1	1	1	1	54							
7	7	48	48	8.0	0	0	Chord	4/2	1	2	2	2	1	55							
7	7	48	48	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	56							
7	7	49	49	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	57							
7	7	50	50	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	58							
7	7	51	51	0.5	3/4	3/4	Chord	4/2	2	1	1/8	1/8	1	59							
7	7	103/2	103/2	0.5	7/8	7/8	Chord	4/2	2	1	1/8	1/8	1	60							
7	7	52	52	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	61							
7	7	53	53	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	62							
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	63							
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	64							
7	7	48	48	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	65							
7	7	50	50	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	66							
7	7	52	52	1.5	1	1	Chord	4/2	2	2	3/8	1/4	3/2	67							
7	7	107/2	107/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	68							
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	69							
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	70							
8	8	62	62	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	71							
8	8	63	63	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	72							
8	8	56	56	4.0	0	0	Chord	4/2	1	2	1	1	1	73							
8	8	56	56	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	74							
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	75							
8	8	60	60	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	76							
8	8	63	63	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	77							
8	8	56	56	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	78							
8	8	57	57	2.0	1/4	1/4	Chord	4/2	2	2	1/2	1/2	1	79							
8	8	59	59	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	80							
8	8	60	60	4.0	1	1	Chord	4/2	2	2	1	1	1	81							
9	9	64	64	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	82							
9	9	65	65	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	83							
9	9	66	66	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	84							
9	9	67	67	0.5	3/4	3/4	Chord	4/2	1	1	1/8	1/8	1	85							
9	9	135/2	135/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	86							
9	9	68	68	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	87							
9	9	69	69	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	88							
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	89							
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	90							
9	9	64	64	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	91							
9	9	65	65	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	92							
9	9	66	66	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	93							
9	9	67	67	0.5	3/4	3/4	Chord	4/2	2	1	1/8	1/8	1	94							
9	9	135/2	135/2	0.5	7/8	7/8	Chord	4/2	2	1	1/8	1/8	1	95							
9	9	68	68	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	96							
9	9	70	70	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	97							
9	9	71	71	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	98							
9	9	64	64	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	99							
9	9	66	66	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	100							
9	9	68	68	4.0	1	1	Chord	4/2	2	2	1	1	1	101							
10	10	72	72	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	102							
10	10	74	74	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	103							
10	10	76	76	4.0	1	1	Chord	4/2	1	1	1	1	1	104							
10	10	72	72	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	105							
10	10	73	73	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	106							
10	10	75	75	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	107							
10	10	76	76	4.0	1	1	Chord	4/2	2	1	1	1	1	108							
10	10	72	72	4.0	0	0	Chord	4/2	2	2	1	1	1	109							
10	10	78	78	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	110							
10	10	79	79	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	111							
11	11	80	80	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	112							
11	11	83	83	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	113							
11	11	84	84	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	114							
11	11	86	86	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	115							
11	11	87	87	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	116							
11	11	80	80	4.0	0	0	Chord	4/2	2	1	1	1	1	117							
11	11	80	80	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	118							
11	11	81	81	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	119							
11	11	82	82	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	120							
11	11	83	83	0.5	3/4	3/4	Chord	4/2	2	2	1/8	1/8	1	121							
11	11	167/2	167/2	0.5	7/8	7/8	Chord	4/2	2	2	1/8	1/8	1	122							
11	11	84	84	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	123							
11	11	85	85	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	124							
11	11	86	86	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	125							
11	11	87	87	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	126							
12	12	88	88	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	127							
12	12	89	89	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	128							
12	12	90	90	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	129							
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	130							
12	12	92	92	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	131							
12	12	93	93	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	132							
12	12	187/2	187/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	133							
12	12	94	94	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	134							
12	12	95	95	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	135							
12	12	88	88	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	136							
12	12	90	90	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	137							
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	138							
12	12	92	92	4.0	1	1	Chord	4/2	1	2	1	1	1	139							
12	12	88	88	4.0	0	0	Chord	4/2	2	2	1	1	1	140							
12	12	92	92	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	141							
12	12	93	93	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	142							
12	12	187/2	187/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	143							
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	144							
13	13	96	96	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	145							
13	13	97	97	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	146							
13	13	98	98	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	147							
13	13	100	100	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	148							
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	149							
13	13	96	96	8.0	0	0	Chord	4/2	1	2	2	2	1	150							
13	13	102	102	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	151							
13	13	103	103	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	152							
13	13	96	96	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	153							
13	13	97	97	2.0	1/4	1/4	Chord	4/2	2	2	1/2	1/2	1	154							
13	13	99	99	2.0	3/4	3/4	Chord	4/2	2	2	1/2	1/2	1	155							
13	13	101	101	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	156							
13	13	102	102	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	157							
14	14	104	104	4.0	0	0	Chord	4/2	1	1	1	1	1	158							
14	14	108	108	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	159							
14	14	109	109	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	160							
14	14	110	110	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	161							
14	14	111	111	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	162							
14	14	104	104	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	163							
14	14	106	106	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	164							
14	14	107	107	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	165							
14	14	109	109	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	166							
14	14	111	111	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	167							
14	14	104	104	8.0	0	0	Chord	4/2	2	2	2	2	1	168							
15	15	112	112	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	169							
15	15	113	113	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	170							
15	15	227/2	227/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	171							
15	15	114	114	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	172							
15	15	115	115	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	173							
15	15	116	116	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	174							
15	15	117	117	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	175							
15	15	118	118	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	176							
15	15	112	112	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	177							
15	15	113	113	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	178							
15	15	115	115	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	179							
15	15	117	117	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	180							
15	15	119	119	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	181							
15	15	112	112	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	182							
15	15	114	114	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	183							
15	15	116	116	4.0	1	1	Chord	4/2	2	2	1	1	1	184							
16	16	122	122	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	185							
16	16	123	123	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	186							
16	16	124	124	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	187							
16	16	126	126	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	188							
16	16	127	127	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	189							
16	16	120	120	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	190							
16	16	122	122	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	191							
16	16	125	125	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	192							
16	16	127	127	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	193							
16	16	120	120	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	194							
16	16	121	121	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	195							
16	16	122	122	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	196							
16	16	124	124	4.0	1	1	Chord	4/2	2	1	1	1	1	197							
16	16	120	120	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	198							
16	16	122	122	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	199							
16	16	124	124	4.0	1	1	Chord	4/2	2	2	1	1	1	200							
17	17	128	128	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	201							
17	17	130	130	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	202							
17	17	132	132	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	203							
17	17	133	133	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	204							
17	17	134	134	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	205							
17	17	135	135	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	206							
17	17	128	128	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	207							
17	17	130	130	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	208							
17	17	132	132	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	209							
17	17	135	135	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	210							
17	17	128	128	4.0	0	0	Chord	4/2	2	1	1	1	1	211							
17	17	132	132	4.0	1	1	Chord	4/2	2	1	1	1	1	212							
17	17	128	128	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	213							
17	17	130	130	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	214							
17	17	132	132	4.0	1	1	Chord	4/2	2	2	1	1	1	215							
18	18	136	136	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	216							
18	18	138	138	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	217							
18	18	140	140	4.0	1	1	Chord	4/2	1	1	1	1	1	218							
18	18	136	136	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	219							
18	18	137	137	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	220							
18	18	139	139	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	221							
18	18	140	140	4.0	1	1	Chord	4/2	1	2	1	1	1	222							
18	18	136	136	4.0	0	0	Chord	4/2	2	1	1	1	1	223							
18	18	140	140	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	224							
18	18	142	142	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	225							
18	18	143	143	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	226							
18	18	136	136	4.0	0	0	Chord	4/2	2	2	1	1	1	227							
18	18	140	140	4.0	1	1	Chord	4/2	2	2	1	1	1	228							
19	19	151	151	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	229							
19	19	144	144	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	230							
19	19	145	145	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	231							
19	19	291/2	291/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	232							
19	19	146	146	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	233							
19	19	148	148	4.0	1	1	Chord	4/2	2	1	1	1	1	234							
19	19	146	146	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	235							
19	19	147	147	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	236							
19	19	148	148	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	237							
19	19	150	150	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	238							
19	19	151	151	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	239							
20	20	152	152	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	240							
20	20	153	153	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	241							
20	20	154	154	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	242							
20	20	155	155	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	243							
20	20	156	156	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	244							
20	20	157	157	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	245							
20	20	315/2	315/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	246							
20	20	158	158	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	247							
20	20	159	159	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	248							
20	20	152	152	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	249							
20	20	154	154	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	250							
20	20	155	155	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	251							
20	20	156	156	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	252							
20	20	157	157	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	253							
20	20	159	159	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	254							
20	20	152	152	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	255							
20	20	154	154	3.0	1/2	1/2	Chord	4/2	2	2	3/4	1/2	3/2	256							
20	20	157	157	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	257							
20	20	315/2	315/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	258							
20	20	158	158	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	259							
21	21	160	160	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	260							
21	21	161	161	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	261							
21	21	162	162	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	262							
21	21	164	164	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	263							
21	21	166	166	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	264							
21	21	160	160	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	265							
21	21	161	161	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	266							
21	21	163	163	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	267							
21	21	165	165	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	268							
21	21	166	166	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	269							
21	21	160	160	6.0	0	0	Chord	4/2	2	2	3/2	1	3/2	270							
21	21	166	166	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	271							
21	21	167	167	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	272							
21	21	335/2	335/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	273							
22	22	170	170	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	274							
22	22	171	171	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	275							
22	22	172	172	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	276							
