mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	d.V{				v{	d	i		V	V						{	M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	1.0	0.0
1	1	1/2	1/2	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	1.0	0.0
1	1	1	1	4/2	1	1	VI6					d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	1	0.0	0.0	0.5	0.0
1	1	3/2	3/2	4/2	1	1	III					d	i		III	III							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	1.0	0.0
2	2	0	0	4/2	1	1	V6(4)/III					d	i		V6(4)/III	V		6	4	III			M	1	1	-1, 1, 0		0	-1	0	2	0.0	0.0	1.5	0.0
2	2	1/2	1/2	4/2	1	1	V6/III					d	i		V6/III	V		6		III			M	1	1	4, 1, 0		0	4	0	1	0.0	0.0	0.5	0.0
2	2	1	1	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.5	0.0
2	2	3/2	3/2	4/2	1	1	v6					d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	1.5	0.0
3	3	0	0	4/2	1	1	#viio6(2)/v					d	i		#viio6(2)/v	#vii	o	6	2	v			o	1	1	5, 2, 3		8	5	0	3	0.0	0.0	2.25	0.0
3	3	1/2	1/2	4/2	1	1	#viio6/v					d	i		#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	1	1	0.5	0.25	0.5	0.3333333333333333
3	3	1	1	4/2	1	1	v(6)					d	i		v(6)	v			6				m	1	1	3, 0, -1		3	3	0	3	0.0	0.0	1.5	0.0
3	3	3/2	3/2	4/2	1	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	1	3	0.25	0.25	1.25	0.16666666666666666
4	4	0	0	4/2	1	1	iv65/v					d	i		iv65/v	iv		65		v			mm7	1	1	-1, 3, 0, 2		2	-1	1	3	0.25	0.25	1.75	0.125
4	4	1/2	1/2	4/2	1	1	iio6/v					d	i		iio6/v	ii	o	6		v			o	1	1	2, -1, 5		5	2	0	2	0.0	0.0	1.5	0.0
4	4	1	1	4/2	1	1	IIIM65/v					d	i		IIIM65/v	III	M	65		v			MM7	1	1	4, 1, 5, 0		0	4	0	2	0.0	0.0	1.5	0.0
4	4	3/2	3/2	4/2	1	1	v6					d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	1.0	0.0
5	5	0	0	4/2	1	1	ii%65/v					d	i		ii%65/v	ii	%	65		v			%7	1	1	2, -1, 3, 5		5	2	0	3	0.0	0.0	2.0	0.0
5	5	1/2	1/2	4/2	1	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	1.0	0.0
5	5	1	1	4/2	1	1	VI/v}{					d	i		VI/v	VI				v		}{	M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	2.75	0.0
5	5	5/4	5/4	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
5	5	3/2	3/2	4/2	1	1	i6					d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	1	0.0	0.0	0.5	0.0
6	6	0	0	4/2	1	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.5	0.0
6	6	1/2	1/2	4/2	1	1	i64					d	i		i64	i		64					m	1	1	3, 2, -1		2	3	0	3	0.0	0.0	2.5	0.0
6	6	1	1	4/2	1	1	VIM7				iv65(2)	d	i		VIM7	VI	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2	0	1	0.0	0.0	1.0	0.0
6	6	3/2	3/2	4/2	1	1	iv6					d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	1.0	0.0
7	7	0	0	4/2	1	1	v}					d	i		v	v						}	m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	3.0	0.0
7	7	1/2	1/2	4/2	1	1	i6{					d	i		i6	i		6				{	m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	2.0	0.0
7	7	1	1	4/2	1	1	III					d	i		III	III							M	1	1	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
7	7	3/2	3/2	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.25	0.75	0.25
8	8	0	0	4/2	1	1	#viio				V6	d	i		#viio	#vii	o						o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	1.0	0.0
8	8	1/2	1/2	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.75	0.0
8	8	1	1	4/2	1	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.25	1.0	0.2
8	8	3/2	3/2	4/2	1	1	IV/III					d	i		IV/III	IV				III			M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	1.5	0.0
9	9	0	0	4/2	1	1	V2/III					d	i		V2/III	V		2		III			Mm7	1	1	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	2.0	0.0
9	9	1/2	1/2	4/2	1	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.25	1.25	0.16666666666666666
9	9	1	1	4/2	1	1	#viio(2)/v					d	i		#viio(2)/v	#vii	o		2	v			o	1	1	3, 5, 2		8	3	0	2	0.0	0.0	2.0	0.0
9	9	3/2	3/2	4/2	1	1	#viio/v					d	i		#viio/v	#vii	o			v			o	1	1	8, 5, 2		8	8	0	1	0.0	0.0	0.5	0.0
10	10	0	0	4/2	1	1	v}{					d	i		v	v						}{	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	3.0	0.0
10	10	1/2	1/2	4/2	1	1	v6					d	i		v6	v		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	1.5	0.0
10	10	1	1	4/2	1	1	ii%65/v					d	i		ii%65/v	ii	%	65		v			%7	1	1	2, -1, 3, 5		5	2	0	2	0.0	0.0	1.5	0.0
10	10	3/2	3/2	4/2	1	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	1.0	0.0
11	11	0	0	4/2	1	1	VI/v}{					d	i		VI/v	VI				v		}{	M	1	1	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.25	4.75	0.05
11	11	1	1	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	1.0	0.0
11	11	3/2	3/2	4/2	1	1	V6					d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	3	0.0	0.0	1.5	0.0
12	12	0	0	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	3.5	0.0
12	12	1/2	1/2	4/2	1	1	VI6					d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	1.0	0.0
12	12	1	1	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.25	0.0
12	12	3/2	3/2	4/2	1	1	V(64)/iv	-0.396231	-2.38474	/		d	i		V(64)/iv	V			64	iv			M	1	1	2, 1, -2		2	2	0	3	0.0	0.0	1.5	0.0
13	13	0	0	4/2	1	1	V(4)/iv					d	i		V(4)/iv	V			4	iv			M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	3.0	0.0
13	13	1/2	1/2	4/2	1	1	V/iv					d	i		V/iv	V				iv			M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.25	0.75	0.25
13	13	1	1	4/2	1	1	iv}{					d	i		iv	iv						}{	m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.25	3.25	0.07142857142857142
14	14	0	0	4/2	1	1	VI					d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.25	3.75	0.0625
14	14	1	1	4/2	1	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.5	0.0
14	14	3/2	3/2	4/2	1	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	2.0	0.0
15	15	0	0	4/2	1	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.5	0.0
15	15	1/2	1/2	4/2	1	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	2.0	0.0
15	15	1	1	4/2	1	1	VIM65					d	i		VIM65	VI	M	65					MM7	1	1	2, -1, 3, -2		-2	2	0	3	0.0	0.0	2.5	0.0
15	15	3/2	3/2	4/2	1	1	ii%7					d	i		ii%7	ii	%	7					%7	1	1	4, 1, -2, 2		4	4	0	2	0.0	0.0	1.0	0.0
16	16	0	0	4/2	1	1	i6					d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	2.0	0.0
16	16	1/2	1/2	4/2	1	1	#viio64					d	i		#viio64	#vii	o	64					o	1	1	1, 7, 4		7	1	0	4	0.0	0.0	1.75	0.0
16	16	3/4	3/4	4/2	1	1	ii6					d	i		ii6	ii		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.5	0.0
16	16	1	1	4/2	1	1	V7					d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	2.25	0.0
16	16	5/4	5/4	4/2	1	1	V(134)					d	i		V(134)	V			134				M	1	1	3, 2, 4	-1	3	3	0	2	0.0	0.0	0.75	0.0
16	16	3/2	3/2	4/2	1	1	V(4)					d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	1	0.0	0.0	0.25	0.0
16	16	7/4	7/4	4/2	1	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
17	17	0	0	4/2	1	1	I}					d	i		I	I						}	M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	8.0	0.0
